company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
SB FILMS LTD,17032048,active,ltd,,,2026-02-13,,2026-02-13,"[59111, 59113, 70229, 96090]",5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
OMKSAI7 LTD,17051285,active,ltd,,,2026-02-24,,2026-02-24,[71129],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
LOANER LTD,17013735,active,ltd,,,2026-02-04,,2026-02-04,[64209],Catalyst House Arial Ltd Elstree United Kingdom WD6 3SY,,,
ELISE’S TANNING STATION LTD,17056280,active,ltd,,,2026-02-26,,2026-02-26,[96040],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
K MATTHEWS SURVEYING SERVICES LTD,17007341,active,ltd,,,2026-02-02,,2026-02-02,[74902],The Coach House Sawbridgeworth United Kingdom CM21 9AE,,,
ASSEMBLE SPV 3 LTD,17009186,active,ltd,,,2026-02-03,,2026-02-03,"[41202, 71111]",20 Abbots Business Park Kings Langley United Kingdom WD4 8FR,,,
REKTIFI GROUP LTD,17020187,active,ltd,,,2026-02-09,,2026-02-09,[41202],Unit 4 Grovelands Hemel Hempstead HP2 7TE,,,
HCDB PROPERTY LIMITED,17031207,active,ltd,,,2026-02-13,,2026-02-13,[68209],"C/O Hillier Hopkins Llp First Floor, Radius House Watford United Kingdom WD17 1HP",,,
CONCERTO SOFTWARE & SYSTEMS (UK) LIMITED,17031265,active,ltd,,,2026-02-13,,2026-02-13,[62020],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,https://www.concertosoft.com,,Likely
TLSPU LIMITED,17032336,active,ltd,,,2026-02-13,,2026-02-13,"[62012, 62090, 63110, 85590]",11-13 Hockerill Street Hertfordshire United Kingdom CM23 2DH,http://tlspu.com,,Confirmed
CRYSTAL CLEAN 2026 LIMITED,17059947,active,ltd,,,2026-02-27,,2026-02-27,[55900],134 Wisden Road Stevenage United Kingdom SG1 5JB,,,
CHREMEX CONSULTING LTD,17025779,active,ltd,,,2026-02-11,,2026-02-11,[69202],40 Linden Lea Watford United Kingdom WD25 7DR,,,
NELSONS HITCHIN LIMITED,17028628,active,ltd,,,2026-02-12,,2026-02-12,[96090],Unit 14 Hoddesdon Enterprise Centre Hoddesdon United Kingdom EN11 0FJ,https://nelsonsselfstore.co.uk,,Likely
G&J GROUP LTD,17028856,active,ltd,,,2026-02-12,,2026-02-12,[47760],11 Garden Court Welwyn Garden City United Kingdom AL7 1BH,,,
CONTRACT SOLUTIONS GROUP LIMITED,17026361,active,ltd,,,2026-02-11,,2026-02-11,"[43210, 47760, 81300, 82990]",6 Tanners Way Hunsdon United Kingdom SG12 8QD,,,
SHAUN OLIVER LTD,17024478,active,ltd,,,2026-02-10,,2026-02-10,"[47710, 74100, 95290]",246 High Street Berkhamsted England HP4 1AG,https://www.shaunoliverbespoke.com,,Confirmed
IA WILTSHIRE LTD,17027705,active,ltd,,,2026-02-11,,2026-02-11,"[68100, 68209]","Hardy House, Daverns Northbridge Road Hertfordshire United Kingdom HP4 1EF",,,
NEXTRON SOLUTIONS LIMITED,17028672,active,ltd,,,2026-02-12,,2026-02-12,[46520],Russell House Letchworth Garden City England SG6 1EL,https://www.nextron.global,sales@nextron.global,Confirmed
BARDELL DESIGN LTD,17011937,active,ltd,,,2026-02-04,,2026-02-04,[71121],53 Southfields Letchworth Garden City United Kingdom SG6 4NE,,,
ALBACORE ANALYTICS LTD,17030403,active,ltd,,,2026-02-12,,2026-02-12,[70229],33 Farm Crescent St. Albans United Kingdom AL2 1UG,,,
29 POULTNEY CLOSE LIMITED,17056262,active,ltd,,,2026-02-26,,2026-02-26,"[68100, 68209]",C/O Kumail Walji Radlett United Kingdom WD7 8EG,,,
VOICE PA LIMITED,17057403,active,ltd,,,2026-02-26,,2026-02-26,[82200],14 Sollershott West Letchworth Garden City England SG6 3PX,,,
LAND INVEST 21 LIMITED,17007269,active,ltd,,,2026-02-02,,2026-02-02,"[41100, 68100]",215a Cuffley Place Sopers Road Potters Bar England EN6 4RY,,,
DIGITAL PLACE FUTURES LIMITED,17008770,active,ltd,,,2026-02-03,,2026-02-03,[70229],Pendragon House St. Albans England AL1 1LJ,,,
CME SOLUTIONS LTD,17009151,active,ltd,,,2026-02-03,,2026-02-03,[64209],23 Church Street Rickmansworth United Kingdom WD3 1DE,https://cme.solutions,,Likely
SKANDAPURVAJA LTD,17006024,active,ltd,,,2026-02-02,,2026-02-02,"[56101, 56102, 56103]",101 Stephenson Wharf Hemel Hempstead United Kingdom HP3 9WX,,,
LAND INVEST 23 LIMITED,17007175,active,ltd,,,2026-02-02,,2026-02-02,"[41100, 68100]",215a Cuffley Place Sopers Road Potters Bar England EN6 4RY,,,
WEST OAK JOINERY HOLDINGS LIMITED,17012326,active,ltd,,,2026-02-04,,2026-02-04,[16230],"Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP",https://westoakjoinery.com,,Likely
ARTISPHERE LTD,17010620,active,ltd,,,2026-02-03,,2026-02-03,"[68209, 68310, 68320]",Unit 12a Brickfields Industrial Estate Hemel Hempstead United Kingdom HP2 7QA,,,
ASHA PROPERTY HOLDINGS LIMITED,17013159,active,ltd,,,2026-02-04,,2026-02-04,[68100],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
CLIMBPASS LTD,17017434,active,ltd,,,2026-02-06,,2026-02-06,[62090],Unit 2 Hillside Farm Hillside Lane Ware England SG12 9SH,https://climbpass.app,,Likely
TARAVERA BIO LIMITED,17024284,active,ltd,,,2026-02-10,,2026-02-10,[72110],Unit 14 Mill Stream Lodge Rickmansworth England WD3 8JQ,https://taravera.bio,,Likely
SWAN VISION LTD,17016054,active,ltd,,,2026-02-06,,2026-02-06,[73110],147a High Street Waltham Cross England EN8 7AP,,,
H GUZEL PROPERTIES LTD,17021493,active,ltd,,,2026-02-09,,2026-02-09,"[68100, 68209]",25 New Mill Terrace Tring United Kingdom HP23 5ET,,,
INSOLVV LIMITED,17023256,active,ltd,,,2026-02-10,,2026-02-10,[64999],Centurion Chambers Centurion Court St Albans United Kingdom AL1 5JN,,,
HAZELCRAFT LIMITED,17024569,active,ltd,,,2026-02-10,,2026-02-10,[43999],71 Hangar Ruding Watford United Kingdom WD19 5BH,https://www.hazelcraft.co.uk,,Likely
MZL 84 CAMDEN LIMITED,17025913,active,ltd,,,2026-02-11,,2026-02-11,[68100],Langley House Borehamwood United Kingdom WD6 4RT,,,
REVEALE CONSULTANTS LIMITED,17025816,active,ltd,,,2026-02-11,,2026-02-11,[70229],13 Belgae Lodge Welwyn United Kingdom AL6 9GE,,,
ISLAND FISHCY LIMITED,17037404,active,ltd,,,2026-02-17,,2026-02-17,[56102],81 Turners Hill Waltham Cross England EN8 9BD,,,
SPRA H CO LTD,17037739,active,ltd,,,2026-02-17,,2026-02-17,[82990],215a Cuffley Place Sopers Road Potters Bar England EN6 4RY,,,
CORNER PROPERTY GROUP LIMITED,17038430,active,ltd,,,2026-02-17,,2026-02-17,[68209],"Building 15, Gateway 1000 Arlington Business Park Stevenage United Kingdom SG1 2FP",,,
ABELIA HOLDINGS LIMITED,17039085,active,ltd,,,2026-02-17,,2026-02-17,[64209],Suite 20 Pluto Accountancy New Mead Barn Bishop's Stortford United Kingdom CM23 1JG,,,
JIMMY BUMBLE LTD,17040346,active,ltd,,,2026-02-18,,2026-02-18,[59111],Wellington House London Colney United Kingdom AL2 1HA,,,
AUTOAID ADMINISTRATION LIMITED,17045801,active,ltd,,,2026-02-20,,2026-02-20,[45200],Unit 81 Wenta Business Centre Watford United Kingdom WD24 7ND,,,
DSV LOGISTICS LTD,17045867,active,ltd,,,2026-02-20,,2026-02-20,[49410],Rear Of 17 Plantagenet Road Barnet United Kingdom EN5 5JG,,,
CRISPWATER HOLDINGS LTD,17035229,active,ltd,,,2026-02-16,,2026-02-16,[82990],215a Cuffley Place Sopers Road Potters Bar England EN6 4RY,,,
PARAGON SMART SYSTEMS LIMITED,17034237,active,ltd,,,2026-02-16,,2026-02-16,[43210],Unit 1 The Cam Centre Hitchin England SG4 0TW,https://paragonsmartsystems.com,,Likely
DWU PROPERTY SERVICES LTD,17037070,active,ltd,,,2026-02-17,,2026-02-17,[68209],Ground Floor Kings House Watford England WD17 2EH,,,
KAVACH LTD,17040287,active,ltd,,,2026-02-18,,2026-02-18,"[64999, 66220, 68310, 85600]",7 Tichborne Rickmansworth United Kingdom WD3 9TN,,,
CBDM DEVELOPMENTS LIMITED,17034193,active,ltd,,,2026-02-16,,2026-02-16,[41100],"Unit 3 Lyon Way, St Albans, Hertfordshire Al40lb United Kingdom AL4 0LB",,,
THE HUB 369 LTD,17043859,active,ltd,,,2026-02-19,,2026-02-19,[93130],Unit 1b Focus Four Letchworth Garden City England SG6 2TU,https://www.369hub.co.uk,,Confirmed
DWU PROPERTY LTD,17037199,active,ltd,,,2026-02-17,,2026-02-17,"[68100, 68209, 68320]",Ground Floor Kings House Watford England WD17 2EH,,,
OAKWALL HOLDINGS LTD,17039237,active,ltd,,,2026-02-17,,2026-02-17,[82990],215a Cuffley Place Sopers Road Potters Bar England EN6 4RY,,,
MANAGED PRINT AS A SERVICE LTD,17040976,active,ltd,,,2026-02-18,,2026-02-18,[82990],10 Prospect Place Welwyn England AL6 9EW,,,
BARDOLPH AERO TOOLING LIMITED,17034716,active,ltd,,,2026-02-16,,2026-02-16,[46620],1 Tower House Hoddesdon England EN11 8UR,https://bardolphaerotooling.com,sales@bardolphaerotools.com,Confirmed
ELITE ESTATES INVESTMENTS LIMITED,17044050,active,ltd,,,2026-02-19,,2026-02-19,[68209],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
BROTHERSHIP COMMERCIAL LIMITED,17055072,active,ltd,,,2026-02-25,,2026-02-25,[47990],Building 1 St. Cross Chambers Hoddesdon United Kingdom EN11 8LQ,https://brothershipstudio.com,,Likely
SALT & SMOKE EVENTS LIMITED,17047805,active,ltd,,,2026-02-23,,2026-02-23,[56210],Unit 4 Grovelands Hemel Hempstead United Kingdom HP2 7TE,,,
NSR PHYSIOTHERAPY LIMITED,17048884,active,ltd,,,2026-02-23,,2026-02-23,[86900],11 Greenleaf House Darkes Lane Potters Bar United Kingdom EN6 1AE,https://www.nsrphysiotherapy.co.uk,info@nsrphysiotherapy.co.uk,Likely
ICON TECHNOLOGY HOLDINGS LTD,17051135,active,ltd,,,2026-02-24,,2026-02-24,[61200],Albright House St. Albans England AL4 9LP,,,
TALEA CARE GROUP 2 LTD,17051352,active,ltd,,,2026-02-24,,2026-02-24,[64209],"1st Floor, 5 Century Court Watford England WD18 9PX",https://talea.uk.com,,Confirmed
L.E.F SECURITY LTD,17055581,active,ltd,,,2026-02-25,,2026-02-25,[43210],1st Floor Office Tring United Kingdom HP23 5AL,,,
HANS  HOMES LIMITED,17048689,active,ltd,,,2026-02-23,,2026-02-23,[68209],5 Glenbower Court St. Albans United Kingdom AL4 0UH,http://www.hans.homes,,Likely
AKEMAN SALON LTD,17055115,active,ltd,,,2026-02-25,,2026-02-25,[96020],12 Akeman Street Tring England HP23 6AA,https://www.akemannails.co.uk,,Confirmed
BRIGHT PATH STUDIO LTD,17047594,active,ltd,,,2026-02-23,,2026-02-23,[86900],2nd Floor 10a Chequer Street St. Albans England AL1 3XZ,,,
ERP ARCHITECTURE CONSULTING (OJR) LIMITED,17059607,active,ltd,,,2026-02-27,,2026-02-27,[82990],Unit 18 Gateway 1000 Whittle Way Stevenage England SG1 2FP,,,
OVERCROFT SERVICES LTD,17058985,active,ltd,,,2026-02-27,,2026-02-27,[99999],"C/O Sobell Rhodes Llp The Kinetic Centre Elstree, Borehamwood United Kingdom WD6 4PJ",,,
PYRAMIDS ART WORK LIMITED,17059734,active,ltd,,,2026-02-27,,2026-02-27,[47890],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
LONDON BATHROOM CENTRE LIMITED,17060199,active,ltd,,,2026-02-27,,2026-02-27,[47190],31 Ellingham Road Hemel Hempstead England HP2 5LE,,,
EQUITALENT VENTURES LTD,17059155,active,ltd,,,2026-02-27,,2026-02-27,[01430],"Tan House, 15 South End, Royston England SG8 5NJ",https://equitalentventures.com,charlotte@equitalentventures.com,Confirmed
GREENHEARTH DESIGN STUDIO LIMITED,17018672,active,ltd,,,2026-02-07,,2026-02-07,"[47910, 71111, 74100, 82990]",13 Elmfield Road Potters Bar England EN6 2JH,https://www.greenhearthstudio.co.uk,enquiries@greenhearthstudio.co.uk,Confirmed
VALENOR MOTORS LTD,17029071,active,ltd,,,2026-02-12,,2026-02-12,"[45111, 45112, 77110]",Unit 15 Orbital 25 Business Park Dwight Road Watford United Kingdom WD18 9DA,,,
AVATARI GROUP HOLDINGS LIMITED,17025578,active,ltd,,,2026-02-11,,2026-02-11,[74901],"C/O Sobell Rhodes Llp The Kinetic Centre Elstree, Borehamwood United Kingdom WD6 4PJ",,,
FVB COLLECTIVE LTD,17006662,active,ltd,,,2026-02-02,,2026-02-02,[93130],"Suite 6b, Wentworth Lodge Welwyn Garden City England AL8 7SR",,,
ASSURED SIA TRAINING SOLUTIONS LTD,17027019,active,ltd,,,2026-02-11,,2026-02-11,[96090],"Unit 100, Wenta Business Centre Watford England WD24 7ND",https://assuredsiatraining.co.uk,info@assuredsiatraining.co.uk,Confirmed
JSD DESIGN CONSULTANCY LIMITED,17027123,active,ltd,,,2026-02-11,,2026-02-11,[71122],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
LAHLAH DESIGNS LIMITED,17019552,active,ltd,,,2026-02-09,,2026-02-09,[71122],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
PRO ELITE FOOTBALL ACADEMY (ISLINGTON) LTD,17046704,active,ltd,,,2026-02-22,,2026-02-22,[93199],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,https://proelitefootballacademy.co.uk,,Confirmed
LUCILDA BAILEY LTD,17060404,active,ltd,,,2026-02-27,,2026-02-27,[70229],Fao Workwell Accountancy Ground Floor East - Hyde Watford England WD17 1JW,,,
AAMARA LTD,17007249,active,ltd,,,2026-02-02,,2026-02-02,[47421],116 High Street Watford England WD17 2BJ,,,
